user_id,order_id,order_date,amount
KW-16435,US-2016-149692,2016-06-12,2.772
AD-10180,CA-2016-124268,2016-04-07,15.48
CC-12430,CA-2017-163384,2017-10-11,13.216
CC-12430,CA-2017-163384,2017-10-11,32.4
QJ-19255,CA-2017-134425,2017-08-12,114.95
AA-10315,CA-2016-121391,2016-04-10,26.96
CS-12460,US-2018-126179,2018-03-07,23.99
CS-12460,US-2018-126179,2018-03-07,287.97
FM-14380,CA-2017-141082,2017-09-12,3.69
FM-14380,CA-2017-141082,2017-09-12,122.12
HA-14920,CA-2018-157651,2018-10-12,14.2
LW-16825,CA-2015-160773,2015-01-07,575.92
LW-16825,CA-2015-160773,2015-01-07,5.184
MC-17575,CA-2018-167703,2018-03-02,5.229
MC-17575,CA-2018-167703,2018-03-02,285.552
LP-17095,CA-2018-121804,2018-03-03,72.8
EB-14170,CA-2018-162635,2018-09-10,10.816
AB-10255,CA-2018-127705,2018-02-06,2.97
AB-10255,CA-2018-127705,2018-02-06,27.44
HP-14815,CA-2015-121664,2015-06-05,140.736
JF-15190,US-2018-123281,2018-02-04,25.11
AS-10045,CA-2018-113481,2018-02-01,695.7
AS-10045,CA-2018-113481,2018-02-01,15.66
AS-10045,CA-2018-113481,2018-02-01,28.854
BP-11290,CA-2015-153976,2015-03-10,258.279
LW-16990,CA-2018-162978,2018-04-05,183.96
LW-16990,CA-2018-162978,2018-04-05,17.61
LW-16990,CA-2018-162978,2018-04-05,300.904
DC-12850,US-2015-160444,2015-05-07,220.776
DC-12850,US-2015-160444,2015-05-07,281.424
ND-18370,CA-2017-145247,2017-05-05,79.14
AB-10600,US-2018-155425,2018-10-11,38.388
AB-10600,US-2018-155425,2018-10-11,95.994
AB-10600,US-2018-155425,2018-10-11,239.952
AB-10600,US-2018-155425,2018-10-11,201.584
AB-10600,US-2018-155425,2018-10-11,899.136
SZ-20035,CA-2018-133249,2018-08-07,145.9
MG-17890,CA-2018-136672,2018-07-03,49.08
KM-16720,US-2015-157021,2015-01-04,29.6
KM-16720,US-2015-157021,2015-01-04,17.088
VD-21670,CA-2015-126361,2015-04-08,1089.75
VD-21670,CA-2015-126361,2015-04-08,447.84
VD-21670,CA-2015-126361,2015-04-08,16.4
VD-21670,CA-2015-126361,2015-04-08,399.96
VD-21670,CA-2015-126361,2015-04-08,158.9
VD-21670,CA-2015-126361,2015-04-08,13.184
JK-16120,US-2017-100566,2017-03-09,83.952
PP-18955,US-2017-108504,2017-05-02,80.98
PP-18955,US-2017-108504,2017-05-02,348.84
PP-18955,US-2017-108504,2017-05-02,9.45
PP-18955,US-2017-108504,2017-05-02,18.84
PP-18955,US-2017-108504,2017-05-02,239.98
PP-18955,US-2017-108504,2017-05-02,167.96
PP-18955,US-2017-108504,2017-05-02,104.85
PP-18955,US-2017-108504,2017-05-02,484.83
PP-18955,US-2017-108504,2017-05-02,122.97
PP-18955,US-2017-108504,2017-05-02,154.44
PP-18955,US-2017-108504,2017-05-02,342.37
YS-21880,CA-2018-124828,2018-03-07,9.552
CK-12760,US-2018-117247,2018-09-10,652.45
CK-12760,US-2018-117247,2018-09-10,66.645
KM-16375,CA-2017-159212,2017-01-11,21.8
KM-16375,CA-2017-159212,2017-01-11,251.79
SD-20485,US-2015-118486,2015-06-04,10.304
SD-20485,US-2015-118486,2015-06-04,154.764
SD-20485,US-2015-118486,2015-06-04,116.784
KD-16270,CA-2017-130407,2017-02-09,75.48
KD-16270,CA-2017-130407,2017-02-09,39.98
SZ-20035,CA-2018-105144,2018-04-11,23.68
JD-15895,CA-2017-136329,2017-09-07,408.006
JD-15895,CA-2017-136329,2017-09-07,165.28
BD-11320,CA-2018-122735,2018-12-04,29.7
BD-11320,CA-2018-122735,2018-12-04,39.96
PW-19030,CA-2018-117695,2018-05-08,13.76
SC-20440,CA-2016-166135,2016-01-10,139.424
JB-15400,CA-2016-145821,2016-01-05,88.752
ME-17320,CA-2018-148474,2018-12-06,91.2
ME-17320,CA-2018-148474,2018-12-06,452.94
AA-10480,CA-2015-155271,2015-04-05,27.46
LC-17140,CA-2016-119907,2016-01-12,55.424
MB-18085,US-2017-128902,2017-11-03,244.006
MB-17305,CA-2015-151708,2015-08-08,121.376
MB-17305,CA-2015-151708,2015-08-08,95.976
DK-12835,CA-2018-139199,2018-09-12,872.94
DK-12835,CA-2018-139199,2018-09-12,41.54
DK-12835,CA-2018-139199,2018-09-12,12.96
KN-16390,CA-2018-164959,2018-11-07,8.67
NM-18520,US-2016-105676,2016-01-12,6.688
MK-18160,US-2017-108455,2017-02-12,25.92
MK-18160,US-2017-108455,2017-02-12,40.46
MK-18160,US-2017-108455,2017-02-12,33.87
CM-12655,CA-2016-140410,2016-03-11,1212.848
CM-12655,CA-2016-140410,2016-03-11,89.97
CM-12655,CA-2016-140410,2016-03-11,42.6
JD-15790,CA-2018-152485,2018-04-09,10.192
JD-15790,CA-2018-152485,2018-04-09,16.784
JD-15790,CA-2018-152485,2018-04-09,13.12
NG-18430,CA-2018-130386,2018-12-11,16.056
NG-18430,CA-2018-130386,2018-12-11,223.056
NG-18430,CA-2018-130386,2018-12-11,540.048
PC-19000,CA-2016-153388,2016-01-08,6.72
PC-19000,CA-2016-153388,2016-01-08,1004.976
LS-16975,CA-2018-108294,2018-10-12,34.5
JM-15535,CA-2018-103611,2018-12-09,8.36
AI-10855,US-2018-160759,2018-11-12,63.686
MC-17845,CA-2018-148446,2018-10-12,1669.6
TB-21400,CA-2015-111059,2015-03-02,83.84
TB-21400,CA-2015-111059,2015-03-02,13.272
VW-21775,CA-2018-116204,2018-11-02,21.336
GH-14425,CA-2016-144806,2016-06-12,206.112
GH-14425,CA-2016-144806,2016-06-12,19.92
GH-14425,CA-2016-144806,2016-06-12,198.272
GH-14425,CA-2016-144806,2016-06-12,247.104
GH-14425,CA-2016-144806,2016-06-12,86.304
MC-18130,CA-2016-148432,2016-07-11,26.18
MC-18130,CA-2016-148432,2016-07-11,7.3
EB-13840,CA-2017-139885,2017-04-12,212.88
MP-18175,CA-2018-124086,2018-10-02,203.983
CK-12205,CA-2015-166884,2015-11-03,8.32
CK-12205,CA-2015-166884,2015-11-03,10.464
DB-13270,CA-2015-107181,2015-04-02,82.896
DB-13270,CA-2015-107181,2015-04-02,34.24
EP-13915,CA-2015-134278,2015-06-07,559.992
JS-15940,CA-2015-130274,2015-03-05,21.56
VW-21775,CA-2016-111507,2016-06-02,5.28
AB-10150,CA-2018-120761,2018-04-09,91.96
JW-16075,CA-2017-109176,2017-09-05,9.344
JW-16075,CA-2017-109176,2017-09-05,79.36
EB-13750,CA-2017-126809,2017-09-04,35.352
PK-18910,CA-2015-105172,2015-04-04,18.9
CS-12400,CA-2018-107293,2018-05-09,2.78
CM-12190,CA-2016-158554,2016-09-11,11.352
CL-12565,CA-2015-116239,2015-04-03,354.9
DV-13465,US-2018-152002,2018-11-06,122.97
NP-18325,CA-2016-131338,2016-09-08,307.98
NP-18325,CA-2016-131338,2016-09-08,382.806
NP-18325,CA-2016-131338,2016-09-08,41.96
NP-18325,CA-2016-131338,2016-09-08,1217.568
NP-18325,CA-2016-131338,2016-09-08,47.04
NP-18325,CA-2016-131338,2016-09-08,6.16
NP-18325,CA-2016-131338,2016-09-08,979.95
NP-18325,CA-2016-131338,2016-09-08,143.7
NP-18325,CA-2016-131338,2016-09-08,10.65
NP-18325,CA-2016-131338,2016-09-08,247.8
VG-21805,CA-2017-109911,2017-12-05,10.96
MD-17350,CA-2018-149181,2018-08-05,47.992
GB-14530,CA-2017-164672,2017-08-05,211.96
CA-12775,US-2017-132857,2017-11-12,6.672
JK-16120,CA-2016-130022,2016-10-08,3.75
JK-16120,CA-2016-130022,2016-10-08,41.4
JK-16120,CA-2016-130022,2016-10-08,29.79
PN-18775,US-2017-118780,2017-10-09,59.48
PN-18775,US-2017-118780,2017-10-09,6.69
JC-15385,CA-2018-108560,2018-08-07,198.46
JC-15385,CA-2018-108560,2018-08-07,786.48
JC-15385,CA-2018-108560,2018-08-07,23.168
JC-15385,CA-2018-108560,2018-08-07,50.0
CL-12565,CA-2017-106530,2017-08-05,1006.056
CL-12565,CA-2017-106530,2017-08-05,10.688
CL-12565,CA-2017-106530,2017-08-05,10.368
CL-12565,CA-2017-106530,2017-08-05,25.12
CL-12565,CA-2017-106530,2017-08-05,58.112
VM-21685,CA-2016-105221,2016-01-11,35.36
VM-21685,CA-2016-105221,2016-01-11,3.168
HL-15040,CA-2015-127159,2015-12-05,34.79
MM-17920,US-2016-157154,2016-10-01,1018.104
RD-19585,CA-2018-111647,2018-03-07,167.968
SW-20455,CA-2016-150560,2016-11-12,196.62
SB-20290,CA-2015-122882,2015-07-09,64.784
SB-20290,CA-2015-122882,2015-07-09,32.382
SB-20290,CA-2015-122882,2015-07-09,42.368
SB-20290,CA-2015-122882,2015-07-09,399.54
CB-12535,CA-2017-147585,2017-07-11,14.82
AW-10840,CA-2018-143798,2018-10-12,10.368
AW-10840,CA-2018-143798,2018-10-12,310.88
HF-14995,CA-2018-129833,2018-09-12,33.45
HF-14995,CA-2018-129833,2018-09-12,10.4
SC-20725,CA-2015-135657,2015-03-06,515.88
CD-12790,CA-2015-139857,2015-02-02,12.35
PG-18820,CA-2017-106306,2017-08-03,9.702
MM-18055,US-2018-124968,2018-08-09,765.625
DC-13285,CA-2018-104003,2018-07-10,307.666
CA-12265,CA-2017-106894,2017-07-02,100.0
CA-12265,CA-2017-106894,2017-07-02,7.83
LH-17155,US-2017-131149,2017-10-07,338.04
LH-17155,US-2017-131149,2017-10-07,154.24
DB-13120,CA-2016-130204,2016-03-09,31.44
DB-13120,CA-2016-130204,2016-03-09,17.9
DB-13120,CA-2016-130204,2016-03-09,129.45
ED-13885,CA-2015-110527,2015-09-08,20.88
BM-11785,CA-2015-133270,2015-06-06,13.36
VW-21775,CA-2018-116715,2018-02-12,559.62
VW-21775,CA-2018-116715,2018-02-12,109.92
VW-21775,CA-2018-116715,2018-02-12,8.56
TT-21460,CA-2016-135622,2016-08-12,360.712
TT-21460,CA-2016-135622,2016-08-12,1718.4
RM-19375,CA-2015-139017,2015-11-05,46.864
MB-18085,CA-2015-141817,2015-05-01,19.536
AG-10900,CA-2016-130785,2016-05-09,411.332
AG-10900,CA-2016-130785,2016-05-09,28.752
AG-10900,CA-2016-130785,2016-05-09,293.199
ML-17755,CA-2017-110254,2017-04-08,35.06
ML-17755,CA-2017-110254,2017-04-08,4.13
ML-17755,CA-2017-110254,2017-04-08,109.8
ML-17755,CA-2017-110254,2017-04-08,9.82
SC-20770,CA-2018-146024,2018-02-03,6.976
SC-20770,CA-2018-146024,2018-02-03,12.222
BD-11770,CA-2017-124667,2017-11-11,59.97
BD-11770,CA-2017-124667,2017-11-11,83.36
CB-12535,CA-2016-111094,2016-09-07,6.58
CB-12535,CA-2016-111094,2016-09-07,122.94
RP-19390,CA-2015-120474,2015-01-12,2807.84
RP-19390,CA-2015-120474,2015-01-12,46.64
TB-21175,CA-2015-104773,2015-08-12,60.416
BE-11455,CA-2017-140774,2017-05-09,107.94
RM-19375,CA-2017-100965,2017-07-07,215.65
JF-15565,CA-2017-121034,2017-08-08,11.168
JF-15565,CA-2017-121034,2017-08-08,53.952
PB-19210,CA-2017-164938,2017-11-02,69.93
FO-14305,CA-2015-132612,2015-09-06,1441.3
LL-16840,CA-2016-164833,2016-04-06,7.38
LL-16840,CA-2016-164833,2016-04-06,9.26
CH-12070,CA-2017-109344,2017-08-02,1127.976
GB-14530,CA-2016-131422,2016-05-11,207.0
AS-10045,CA-2018-162691,2018-01-08,1439.982
AS-10045,CA-2018-162691,2018-01-08,36.288
BF-10975,CA-2015-117345,2015-01-08,17.544
BF-10975,CA-2015-117345,2015-01-08,44.128
BF-10975,CA-2015-117345,2015-01-08,62.92
BF-10975,CA-2015-117345,2015-01-08,78.304
FA-14230,CA-2016-135391,2016-09-02,40.096
FA-14230,CA-2016-135391,2016-09-02,40.784
DA-13450,US-2018-158512,2018-12-01,40.08
DA-13450,US-2018-158512,2018-12-01,37.68
FH-14275,CA-2018-128370,2018-10-09,362.352
FH-14275,CA-2018-128370,2018-10-09,7.184
AC-10420,US-2018-158218,2018-12-05,127.92
AC-10420,US-2018-158218,2018-12-05,34.24
JB-15400,CA-2016-121608,2016-03-09,137.62
JB-15400,CA-2016-121608,2016-03-09,100.49
RF-19840,CA-2015-151078,2015-12-11,49.632
NG-18355,US-2018-116659,2018-12-11,370.782
MP-17470,CA-2015-147914,2015-04-06,16.224
CJ-12010,US-2017-112977,2017-10-03,176.784
LF-17185,CA-2016-109512,2016-05-03,29.34
LF-17185,CA-2016-109512,2016-05-03,383.607
LF-17185,CA-2016-109512,2016-05-03,563.4
AS-10090,US-2018-108063,2018-02-12,34.65
AC-10450,CA-2018-141789,2018-03-10,1793.98
RW-19540,CA-2016-157959,2016-03-02,136.92
FH-14275,CA-2018-121503,2018-03-07,273.896
FH-14275,CA-2018-121503,2018-03-07,597.132
HA-14905,CA-2016-105634,2016-08-11,11.65
MZ-17515,CA-2016-125178,2016-03-10,15.008
SC-20230,CA-2017-156685,2017-08-07,863.64
SC-20230,CA-2017-156685,2017-08-07,47.616
NP-18325,CA-2018-126865,2018-05-12,92.94
LW-16990,CA-2018-102834,2018-09-03,199.98
GM-14680,US-2017-139710,2017-09-06,177.48
SV-20365,CA-2018-161200,2018-06-08,145.74
SV-20365,CA-2018-161200,2018-06-08,15.4
JE-15715,CA-2017-112109,2017-08-07,19.968
JE-15715,CA-2017-112109,2017-08-07,33.488
JE-15715,CA-2017-112109,2017-08-07,8.736
JE-15715,CA-2017-112109,2017-08-07,662.88
AC-10615,CA-2018-157987,2018-02-09,23.1
AC-10615,CA-2018-157987,2018-02-09,11.54
AC-10615,CA-2018-157987,2018-02-09,254.526
AC-10615,CA-2018-157987,2018-02-09,12.98
AC-10615,CA-2018-157987,2018-02-09,26.432
AC-10615,CA-2018-157987,2018-02-09,197.97
AC-10615,CA-2018-157987,2018-02-09,18.9
AC-10615,CA-2018-157987,2018-02-09,1282.41
AC-10615,CA-2018-157987,2018-02-09,4.92
AC-10615,CA-2018-157987,2018-02-09,238.0
AC-10615,CA-2018-157987,2018-02-09,167.97
AC-10615,CA-2018-157987,2018-02-09,17.12
RW-19690,CA-2018-110905,2018-10-09,16.2
RW-19690,CA-2018-110905,2018-10-09,33.99
RW-19690,CA-2018-110905,2018-10-09,296.85
RW-19690,CA-2018-110905,2018-10-09,112.8
RW-19690,CA-2018-110905,2018-10-09,13.71
RW-19690,CA-2018-110905,2018-10-09,24.9
RW-19690,CA-2018-110905,2018-10-09,286.29
RW-19690,CA-2018-110905,2018-10-09,24.18
ML-17755,CA-2018-140242,2018-06-05,6.408
ML-17755,CA-2018-140242,2018-06-05,408.744
AA-10375,CA-2016-109939,2016-08-05,5.248
NG-18430,CA-2015-122749,2015-03-12,479.96
AS-10090,CA-2016-127509,2016-09-11,17.22
AS-10090,CA-2016-127509,2016-09-11,1024.38
AS-10090,CA-2016-127509,2016-09-11,26.22
AS-10090,CA-2016-127509,2016-09-11,17.34
JS-16030,US-2018-147221,2018-02-12,294.62
JS-16030,US-2018-147221,2018-02-12,8.752
ND-18460,CA-2015-131905,2015-06-02,15.0
ND-18460,CA-2015-131905,2015-06-02,161.61
ND-18460,CA-2015-131905,2015-06-02,144.95
LW-17215,CA-2018-166128,2018-11-04,199.95
LW-17215,CA-2018-166128,2018-11-04,41.86
SC-20050,US-2018-143028,2018-11-04,11.364
CM-12190,CA-2018-165386,2018-03-08,183.372
SC-20800,CA-2016-155761,2016-11-12,159.984
SC-20800,CA-2016-155761,2016-11-12,46.344
VM-21685,CA-2017-113516,2017-08-09,33.024
VM-21685,CA-2017-113516,2017-08-09,67.136
GB-14530,CA-2017-128923,2017-09-12,9.392
GB-14530,CA-2017-128923,2017-09-12,9.328
EB-13705,CA-2016-104493,2016-02-10,57.504
CK-12595,CA-2016-142237,2016-11-07,289.8
CK-12595,CA-2016-142237,2016-11-07,2.502
CK-12595,CA-2016-142237,2016-11-07,6.48
CK-12595,CA-2016-142237,2016-11-07,341.488
CK-12595,CA-2016-142237,2016-11-07,11.12
CK-12595,CA-2016-142237,2016-11-07,25.344
RD-19480,CA-2017-136434,2017-01-12,17.31
DB-13270,CA-2018-122504,2018-07-11,59.97
DB-13270,CA-2018-122504,2018-07-11,761.544
TR-21325,CA-2015-131051,2015-01-12,58.2
BF-11080,CA-2018-140676,2018-12-09,39.9
BF-11080,CA-2018-140676,2018-12-09,90.86
BF-11080,CA-2018-140676,2018-12-09,94.85
RD-19900,CA-2018-124401,2018-07-09,37.68
RD-19900,CA-2018-124401,2018-07-09,279.944
KT-16480,US-2015-140116,2015-10-03,636.408
KT-16480,US-2015-140116,2015-10-03,83.168
RK-19300,CA-2016-159786,2016-12-10,209.67
TS-21085,US-2018-168690,2018-07-01,2.808
JB-15400,CA-2018-158246,2018-09-11,215.976
EH-14005,CA-2018-144862,2018-01-12,104.68
EH-14005,CA-2018-144862,2018-01-12,62.958
JK-16120,CA-2016-134859,2016-04-10,64.944
JK-16120,CA-2016-134859,2016-04-10,20.736
GT-14635,CA-2015-159520,2015-06-06,149.544
GT-14635,CA-2015-159520,2015-06-06,17.14
GT-14635,CA-2015-159520,2015-06-06,991.764
DK-13225,CA-2017-155481,2017-01-09,30.48
DK-13225,CA-2017-155481,2017-01-09,23.988
DK-13225,CA-2017-155481,2017-01-09,16.688
WB-21850,CA-2015-141607,2015-12-12,43.31
CS-11950,CA-2017-159737,2017-03-09,8.808
DW-13480,CA-2017-101938,2017-07-01,34.58
IL-15100,CA-2015-152296,2015-01-08,19.752
CJ-12010,CA-2017-128818,2017-07-05,85.232
CJ-12010,CA-2017-128818,2017-07-05,44.4
CJ-12010,CA-2017-128818,2017-07-05,442.764
CJ-12010,CA-2017-128818,2017-07-05,3999.95
CJ-12010,CA-2017-128818,2017-07-05,199.95
CJ-12010,CA-2017-128818,2017-07-05,63.68
HK-14890,CA-2018-124576,2018-01-08,54.896
IL-15100,CA-2018-143063,2018-10-08,70.08
IL-15100,CA-2018-143063,2018-10-08,121.3
IL-15100,CA-2018-143063,2018-10-08,1454.49
AP-10915,CA-2017-128412,2017-10-12,153.552
AP-10915,CA-2017-128412,2017-10-12,65.34
AP-10915,CA-2017-128412,2017-10-12,123.92
AP-10915,CA-2017-128412,2017-10-12,35.1
AP-10915,CA-2017-128412,2017-10-12,44.75
AG-10390,CA-2017-136483,2017-01-12,4.704
LT-17110,US-2015-165659,2015-01-06,22.2
LT-17110,US-2015-165659,2015-01-06,881.93
BT-11305,CA-2016-138002,2016-06-09,6.096
BT-11305,CA-2016-138002,2016-06-09,191.82
CG-12040,CA-2017-164350,2017-10-09,67.56
NS-18505,CA-2018-129378,2018-01-10,1.44
NS-18505,CA-2018-129378,2018-01-10,61.776
NS-18505,CA-2018-129378,2018-01-10,241.96
NS-18505,CA-2018-129378,2018-01-10,108.608
DK-13375,CA-2016-131884,2016-06-12,485.94
DK-13375,CA-2016-131884,2016-06-12,37.376
DK-13375,CA-2016-131884,2016-06-12,70.686
GM-14680,CA-2017-139157,2017-01-10,330.588
JH-15820,CA-2018-132122,2018-09-07,228.92
QJ-19255,CA-2018-104066,2018-05-12,205.03
MZ-17335,CA-2016-117611,2016-08-11,5.0
MZ-17335,CA-2016-117611,2016-08-11,371.97
MV-17485,CA-2018-122994,2018-06-02,359.97
SM-20320,CA-2018-149146,2018-12-10,7.968
MK-17905,CA-2018-164917,2018-02-12,47.96
JL-15850,CA-2016-142944,2016-06-03,435.26
JL-15850,CA-2016-142944,2016-06-03,1119.984
AR-10405,CA-2015-157882,2015-03-10,143.432
AR-10405,CA-2015-157882,2015-03-10,122.352
FM-14215,CA-2017-132143,2017-03-09,48.16
SF-20200,CA-2016-153108,2016-05-03,23.92
SF-20200,CA-2016-153108,2016-05-03,60.69
PJ-18835,CA-2017-112676,2017-05-05,14.352
BB-10990,US-2018-112928,2018-01-06,17.48
BW-11200,CA-2018-143343,2018-10-06,16.4
RS-19420,CA-2018-115154,2018-08-01,892.98
QJ-19255,CA-2016-130995,2016-01-11,4.95
VD-21670,CA-2016-113145,2016-01-11,13.52
VD-21670,CA-2016-113145,2016-01-11,259.7
VD-21670,CA-2016-113145,2016-01-11,42.95
VD-21670,CA-2016-113145,2016-01-11,1399.93
VD-21670,CA-2016-113145,2016-01-11,503.96
MS-17980,CA-2016-160794,2016-06-08,27.216
SV-20935,CA-2018-116225,2018-05-11,390.75
BC-11125,US-2018-120418,2018-11-06,280.792
BC-11125,US-2018-120418,2018-11-06,68.448
BC-11125,US-2018-120418,2018-11-06,88.04
BC-11125,US-2018-120418,2018-11-06,15.872
BC-11125,US-2018-120418,2018-11-06,215.592
CC-12220,CA-2018-152695,2018-10-12,10.86
CC-12220,CA-2018-152695,2018-10-12,426.79
DC-13285,CA-2017-137736,2017-10-11,41.86
AM-10360,CA-2018-109701,2018-02-12,9.024
AM-10360,CA-2018-109701,2018-02-12,69.456
AM-10360,CA-2018-109701,2018-02-12,10.86
AM-10360,CA-2018-109701,2018-02-12,79.47
AM-10360,CA-2018-109701,2018-02-12,10.08
MN-17935,CA-2018-123659,2018-10-02,23.12
MP-17965,CA-2018-155152,2018-07-07,252.0
BF-11020,CA-2017-159940,2017-07-07,60.288
BF-11020,CA-2017-159940,2017-07-07,2.632
BF-11020,CA-2017-159940,2017-07-07,23.688
BF-11020,CA-2017-159940,2017-07-07,253.372
KM-16375,CA-2016-148628,2016-06-12,32.75
BE-11455,CA-2017-118052,2017-06-05,7.216
BE-11455,CA-2017-118052,2017-06-05,49.568
BE-11455,CA-2017-118052,2017-06-05,54.712
DK-13375,CA-2016-145065,2016-12-12,7.86
DK-13375,CA-2016-145065,2016-12-12,24.448
SG-20605,US-2016-127040,2016-06-12,6.48
SG-20605,US-2016-127040,2016-06-12,41.86
SG-20605,US-2016-127040,2016-06-12,1619.91
SG-20605,US-2016-127040,2016-06-12,113.92
SB-20290,CA-2018-147361,2018-09-09,628.81
SB-20290,CA-2018-147361,2018-09-09,56.45
AS-10090,CA-2018-145877,2018-01-04,94.2
AS-10090,CA-2018-145877,2018-01-04,28.4
MG-18145,CA-2018-108574,2018-07-10,1115.91
MG-18145,CA-2018-108574,2018-07-10,128.744
MG-18145,CA-2018-108574,2018-07-10,79.92
AS-10630,CA-2015-162684,2015-01-08,5.68
EM-13810,CA-2016-142041,2016-07-06,7.52
JA-15970,CA-2015-151295,2015-12-11,11.96
JA-15970,CA-2015-151295,2015-12-11,629.064
PP-18955,CA-2016-146087,2016-06-07,301.96
ML-18040,CA-2018-168655,2018-12-10,595.0
ML-18040,CA-2018-168655,2018-12-10,79.872
MC-17590,CA-2018-159597,2018-09-11,63.56
MC-17590,CA-2018-159597,2018-09-11,99.99
MZ-17515,CA-2017-169922,2017-11-06,1.344
MZ-17515,CA-2017-169922,2017-11-06,8.272
MZ-17515,CA-2017-169922,2017-11-06,12.544
CA-12265,CA-2018-140053,2018-03-07,545.85
CS-12400,CA-2017-140207,2017-05-11,29.12
SC-20380,CA-2016-142419,2016-11-07,29.97
SC-20380,CA-2016-142419,2016-11-07,98.352
CS-12460,CA-2018-148691,2018-03-12,83.92
CS-12460,CA-2018-148691,2018-03-12,14.624
CS-12460,CA-2018-148691,2018-03-12,136.99
CS-12460,CA-2018-148691,2018-03-12,3.15
MK-18160,CA-2018-128755,2018-04-05,9.11
MK-18160,CA-2018-128755,2018-04-05,571.44
MK-18160,CA-2018-128755,2018-04-05,32.4
MK-18160,CA-2018-128755,2018-04-05,16.91
PF-19225,CA-2017-114972,2017-03-11,217.584
PF-19225,CA-2017-114972,2017-03-11,82.95
PF-19225,CA-2017-114972,2017-03-11,87.71
PF-19225,CA-2017-114972,2017-03-11,1101.48
GM-14695,CA-2018-102750,2018-04-09,1322.352
CB-12535,CA-2016-104514,2016-02-01,85.52
CB-12535,CA-2016-104514,2016-02-01,9.84
CB-12535,CA-2016-104514,2016-02-01,20.04
TB-21250,CA-2016-141040,2016-09-10,631.96
TB-21250,CA-2016-141040,2016-09-10,23.92
KT-16480,CA-2017-146206,2017-10-09,300.93
KT-16480,CA-2017-146206,2017-10-09,719.96
RB-19435,CA-2016-120397,2016-02-07,32.784
MY-17380,CA-2018-163902,2018-02-03,196.776
MY-17380,CA-2018-163902,2018-02-03,479.94
DB-12910,CA-2018-155089,2018-02-12,45.66
BB-11545,CA-2017-124506,2017-11-11,95.968
BB-11545,CA-2017-124506,2017-11-11,47.992
NP-18700,CA-2015-106572,2015-05-09,264.32
DW-13585,CA-2018-123134,2018-02-05,129.93
TT-21220,CA-2016-124541,2016-06-04,42.048
TT-21220,CA-2016-124541,2016-06-04,25.488
TT-21220,CA-2016-124541,2016-06-04,6.9
TT-21220,CA-2016-124541,2016-06-04,9.648
TT-21220,CA-2016-124541,2016-06-04,7.968
LO-17170,CA-2016-143238,2016-06-09,46.32
AP-10720,US-2017-114174,2017-08-09,173.94
AP-10720,US-2017-114174,2017-08-09,14.76
BW-11110,US-2017-126844,2017-08-10,51.712
SF-20200,CA-2018-123967,2018-01-11,25.12
SF-20200,CA-2018-123967,2018-01-11,2665.62
SP-20620,CA-2018-148929,2018-07-09,478.08
CM-12235,CA-2017-155845,2017-12-08,1399.944
SM-20320,CA-2018-145128,2018-09-07,526.45
CS-12250,CA-2016-121041,2016-03-11,6.608
BF-11005,CA-2017-137729,2017-05-05,5.98
BF-11005,CA-2017-137729,2017-05-05,246.168
SE-20110,US-2017-115455,2017-08-09,14.136
SE-20110,US-2017-115455,2017-08-09,601.47
EN-13780,CA-2017-165848,2017-04-06,14.94
EN-13780,CA-2017-165848,2017-04-06,1349.85
EN-13780,CA-2017-165848,2017-04-06,136.784
EN-13780,CA-2017-165848,2017-04-06,61.12
MG-17890,CA-2017-154053,2017-04-03,16.99
MS-17365,CA-2018-147942,2018-01-04,5.78
MS-17365,CA-2018-147942,2018-01-04,121.68
MC-17635,CA-2015-164861,2015-03-12,25.92
AB-10150,CA-2016-168186,2016-10-09,14.94
BF-10975,CA-2016-116750,2016-05-07,4.928
BF-10975,CA-2016-116750,2016-05-07,7.23
SB-20170,CA-2018-108441,2018-12-06,19.04
SB-20170,CA-2018-108441,2018-12-06,13.128
SB-20170,CA-2018-108441,2018-12-06,64.14
SB-20170,CA-2018-108441,2018-12-06,858.24
TB-21400,CA-2015-131002,2015-07-09,57.69
TB-21400,CA-2015-131002,2015-07-09,42.81
TB-21400,CA-2015-131002,2015-07-09,12.96
TB-21400,CA-2015-131002,2015-07-09,821.88
TB-21400,CA-2015-131002,2015-07-09,104.85
HF-14995,CA-2017-164784,2017-01-05,3.984
HF-14995,CA-2017-164784,2017-01-05,370.62
HF-14995,CA-2017-164784,2017-01-05,2.742
HG-15025,CA-2017-111794,2017-01-10,79.512
HG-15025,CA-2017-111794,2017-01-10,28.352
RR-19525,CA-2015-126403,2015-09-09,166.44
RR-19525,CA-2015-126403,2015-09-09,785.88
RR-19525,CA-2015-126403,2015-09-09,26.2
RR-19525,CA-2015-126403,2015-09-09,1325.85
TC-21295,CA-2018-136875,2018-03-12,166.44
KB-16315,CA-2017-133123,2017-06-09,95.952
KB-16315,CA-2017-133123,2017-06-09,3.204
RA-19285,US-2017-128195,2017-04-08,3.98
YC-21895,CA-2016-153220,2016-12-11,15.7
CM-12160,CA-2018-156412,2018-04-12,5.346
BE-11410,CA-2017-161662,2017-07-02,30.352
JD-16015,CA-2018-156818,2018-11-07,132.6
GH-14425,US-2016-120572,2016-11-12,12.828
CP-12085,CA-2018-132430,2018-09-10,45.888
BT-11305,CA-2016-103723,2016-01-12,13.9
CP-12085,CA-2015-127187,2015-04-12,129.98
DK-13375,CA-2015-100006,2015-07-09,377.97
